record_type,timeframe,resolution,suite,symbol,period_from,period_to,n_bars,n_trades,win_rate_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,total_return_pct,cagr_pct,expectancy,profit_factor,entry_date,exit_date,side,entry_price,exit_price,pnl,commission,net_pnl,p_up,p_down,confidence,mcmc_ms
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251229,20251229,SELL,1988.68,1985.98,2.7,0.0,2.7,0.0,0.9994639657409687,0.9994639657409687,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251229,20251229,SELL,1984.95,1984.95,-0.0,0.0,-0.0,0.0,0.9996420700021309,0.9996420700021309,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251230,20251230,BUY,1994.72,1998.37,3.65,0.0,3.65,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251230,20251230,BUY,1984.74,1984.86,0.12,0.0,0.12,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251230,20251230,SELL,1991.08,1997.81,-6.73,0.0,-6.73,0.0,1.613806235820755e-05,0.9367420022956199,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251230,20251230,SELL,1998.27,1990.37,7.9,0.0,7.9,0.0,0.0003746371004215669,0.9628501673944883,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20250901,20251231,,,,,,,,,,,20251230,20251230,SELL,2005.29,2009.7,-4.41,0.0,-4.41,0.0,3.0146474809480964e-05,0.9981775324208093,0.0
summary,30m,30,hmm_tfcompare_summary_30m,VN30F1M,20250901,20251231,767,472,41.3136,0.993841,1.287135,123.1721,89.0,1008.0809,0.188559,1.082685,,,,,,,,,,,,
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250908,20250908,SELL,1835.43,1826.94,8.49,0.0,8.49,0.0,0.999434230312719,0.999434230312719,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250908,20250908,SELL,1825.28,1825.28,-0.0,0.0,-0.0,0.0,0.9997465639637673,0.9997465639637673,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250908,20250908,BUY,1828.55,1831.03,2.48,0.0,2.48,7.520875739122482e-186,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250908,20250908,SELL,1811.79,1807.22,4.57,0.0,4.57,0.0,0.9999999999999929,0.9999999999999929,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250909,20250909,BUY,1811.29,1799.63,-11.66,0.0,-11.66,0.9999976931712558,0.0,0.9999976931712558,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250909,20250909,SELL,1799.55,1797.76,1.79,0.0,1.79,0.0,0.9999614370468218,0.9999614370468218,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250909,20250909,SELL,1809.43,1819.27,-9.84,0.0,-9.84,0.0,0.9955526015172312,0.9955526015172312,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250909,20250909,BUY,1819.06,1809.34,-9.72,0.0,-9.72,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250909,20250909,SELL,1809.49,1822.47,-12.98,0.0,-12.98,0.0,0.9947782821662532,0.9947782821662532,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250910,20250910,SELL,1829.65,1821.33,8.32,0.0,8.32,0.0,6.675477219347835e-71,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250910,20250910,SELL,1811.76,1816.09,-4.33,0.0,-4.33,0.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250911,20250911,SELL,1793.33,1797.02,-3.69,0.0,-3.69,0.0,0.9999999999081837,0.9999999999081837,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250911,20250911,BUY,1828.53,1844.42,15.89,0.0,15.89,0.9999998450795551,0.0,0.9999998450795551,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250911,20250911,SELL,1856.85,1855.08,1.77,0.0,1.77,0.0,0.08997547363887666,0.9000743215092574,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250912,20250912,SELL,1859.94,1852.88,7.06,0.0,7.06,0.0,1.6019301329847477e-17,0.851623623999437,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250912,20250912,SELL,1853.14,1850.55,2.59,0.0,2.59,0.0,0.0065304316797166065,0.9931696224792905,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250912,20250912,SELL,1854.54,1854.54,-0.0,0.0,-0.0,0.0,2.3338393327574096e-06,0.9918013526956312,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250912,20250912,BUY,1853.93,1861.7,7.77,0.0,7.77,1.1420962892226615e-101,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250912,20250912,SELL,1861.73,1865.54,-3.81,0.0,-3.81,0.0,4.6224253467586654e-08,0.9999999537757571,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250915,20250915,SELL,1868.28,1875.45,-7.17,0.0,-7.17,0.0,0.9999997478265674,0.9999997478265674,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250915,20250915,SELL,1875.45,1876.75,-1.3,0.0,-1.3,0.0,0.9999999999998579,0.9999999999998579,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250916,20250916,SELL,1888.34,1888.34,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250916,20250916,SELL,1877.78,1883.55,-5.77,0.0,-5.77,0.0,0.9999996495140283,0.9999996495140283,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250916,20250916,SELL,1878.59,1878.59,-0.0,0.0,-0.0,0.0,0.999999999999801,0.999999999999801,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250916,20250916,BUY,1878.03,1885.44,7.41,0.0,7.41,0.9322576189463704,0.0,0.9322576189463704,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250916,20250916,SELL,1884.92,1880.73,4.19,0.0,4.19,0.0,0.020726104955061272,0.9792738950449379,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,BUY,1876.19,1878.91,2.72,0.0,2.72,0.996876507979044,0.0,0.996876507979044,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,SELL,1878.83,1883.21,-4.38,0.0,-4.38,0.0,7.8762057067994e-09,0.9999999921238043,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,SELL,1881.05,1881.05,-0.0,0.0,-0.0,0.0,2.3752824370693968e-08,0.999999976247182,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,BUY,1877.8,1878.6,0.8,0.0,0.8,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,SELL,1878.52,1873.92,4.6,0.0,4.6,0.0,9.853907858182217e-54,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250917,20250917,SELL,1873.94,1868.85,5.09,0.0,5.09,0.0,1.2957211190321135e-36,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250918,20250918,SELL,1872.79,1872.79,-0.0,0.0,-0.0,0.0,5.319804342001207e-06,0.9999946801956658,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250918,20250918,BUY,1868.47,1870.78,2.31,0.0,2.31,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250918,20250918,SELL,1867.18,1867.18,-0.0,0.0,-0.0,0.0,0.0002675572922194157,0.8408363596802849,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250918,20250918,BUY,1856.88,1858.68,1.8,0.0,1.8,1.7400718312995558e-06,0.0,0.9999982599281698,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250919,20250919,SELL,1858.08,1850.63,7.45,0.0,7.45,0.0,4.660518018529489e-11,0.9819793678182321,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250919,20250919,SELL,1850.63,1851.49,-0.86,0.0,-0.86,0.0,0.004821836864255629,0.9951781464104583,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250919,20250919,BUY,1846.49,1849.36,2.87,0.0,2.87,4.128772772002662e-280,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,BUY,1849.98,1841.93,-8.05,0.0,-8.05,0.9992575467790259,0.0,0.9992575467790259,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,SELL,1840.15,1835.64,4.51,0.0,4.51,0.0,0.04361045148111956,0.9563368138335521,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,BUY,1825.81,1825.81,0.0,0.0,0.0,0.9384861809616236,0.0,0.9384861809616236,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,BUY,1826.13,1818.29,-7.84,0.0,-7.84,0.9965394111942165,0.0,0.9965394111942165,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,SELL,1803.47,1817.52,-14.05,0.0,-14.05,0.0,1.0131420282254455e-48,0.8509763584173463,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250922,20250922,BUY,1817.43,1819.6,2.17,0.0,2.17,0.9994932272825094,0.0,0.9994932272825094,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250923,20250923,SELL,1821.31,1826.31,-5.0,0.0,-5.0,0.0,0.9515436094287897,0.9515436094287897,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250923,20250923,BUY,1826.19,1826.29,0.1,0.0,0.1,0.9999906731907329,0.0,0.9999906731907329,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250923,20250923,SELL,1828.8,1828.8,-0.0,0.0,-0.0,0.0,0.8405353461415666,0.8405353461415666,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250923,20250923,SELL,1828.49,1831.54,-3.05,0.0,-3.05,0.0,0.9941423499625519,0.9941423499625519,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250923,20250923,BUY,1831.76,1823.16,-8.6,0.0,-8.6,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250924,20250924,BUY,1811.75,1815.35,3.6,0.0,3.6,0.010024314993480714,0.0,0.9899756850065243,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250924,20250924,BUY,1817.15,1819.86,2.71,0.0,2.71,3.807899129898837e-15,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250924,20250924,SELL,1820.26,1847.27,-27.01,0.0,-27.01,0.0,0.9999999959989054,0.9999999959989054,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250924,20250924,SELL,1847.29,1853.48,-6.19,0.0,-6.19,0.0,1.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250925,20250925,SELL,1850.03,1850.03,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250925,20250925,BUY,1850.11,1844.92,-5.19,0.0,-5.19,4.41698152543946e-15,0.0,0.9916632168675523,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250925,20250925,SELL,1844.82,1844.94,-0.12,0.0,-0.12,0.0,0.9999999961352728,0.9999999961352728,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250925,20250925,SELL,1848.13,1848.13,-0.0,0.0,-0.0,0.0,0.9960792600477192,0.9960792600477192,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250925,20250925,BUY,1861.18,1856.28,-4.9,0.0,-4.9,1.7235808657361214e-49,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250926,20250926,SELL,1852.04,1857.63,-5.59,0.0,-5.59,0.0,7.452483380694217e-06,0.9999787131397871,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250926,20250926,SELL,1850.8,1850.8,-0.0,0.0,-0.0,0.0,2.917802057382525e-05,0.8753462011876736,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250926,20250926,SELL,1849.63,1851.9,-2.27,0.0,-2.27,0.0,2.646831662886211e-07,0.8553115358747961,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250926,20250926,BUY,1865.33,1854.83,-10.5,0.0,-10.5,0.9774092306862983,0.0,0.9774092306862983,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250926,20250926,SELL,1852.64,1852.65,-0.01,0.0,-0.01,0.0,0.0003546222110747965,0.9996225689598468,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250929,20250929,SELL,1848.82,1861.55,-12.73,0.0,-12.73,0.0,1.6075336703618235e-45,0.9997233803128189,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250929,20250929,BUY,1863.72,1863.72,0.0,0.0,0.0,0.9995292202404289,0.0,0.9995292202404289,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250929,20250929,SELL,1862.73,1860.43,2.3,0.0,2.3,0.0,5.653792194519173e-11,0.9450222274918733,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250929,20250929,BUY,1864.93,1861.65,-3.28,0.0,-3.28,0.9337416700973977,0.0,0.9337416700973977,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250929,20250929,SELL,1861.48,1862.23,-0.75,0.0,-0.75,0.0,0.0002017654273071867,0.855306661791715,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250930,20250930,SELL,1869.63,1866.99,2.64,0.0,2.64,0.0,2.667130205925218e-06,0.9948555964026585,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250930,20250930,SELL,1866.95,1873.84,-6.89,0.0,-6.89,0.0,0.1644720180513814,0.7633702174344713,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250930,20250930,BUY,1873.61,1864.84,-8.77,0.0,-8.77,0.9547555424001515,0.0,0.9547555424001515,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250930,20250930,SELL,1857.95,1857.95,-0.0,0.0,-0.0,0.0,0.00019649953766277486,0.9998027566863552,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20250930,20250930,SELL,1858.26,1855.2,3.06,0.0,3.06,0.0,5.6998048829311075e-06,0.8638139304497994,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251001,20251001,SELL,1861.74,1861.74,-0.0,0.0,-0.0,0.0,0.00040057144355168384,0.9995971663857259,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251001,20251001,SELL,1861.74,1871.98,-10.24,0.0,-10.24,0.0,1.8680140031426702e-06,0.9409947371435323,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251001,20251001,BUY,1872.31,1868.39,-3.92,0.0,-3.92,5.234457573335727e-09,0.0,0.9999999947655169,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251001,20251001,BUY,1872.34,1872.48,0.14,0.0,0.14,0.0007522666729248691,0.0,0.9992477333270884,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,BUY,1883.64,1882.17,-1.47,0.0,-1.47,1.076550884327794e-32,0.0,0.9999999999973852,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,SELL,1882.24,1880.86,1.38,0.0,1.38,0.0,0.99882461026568,0.99882461026568,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,SELL,1876.58,1876.58,-0.0,0.0,-0.0,0.0,0.9999984186086975,0.9999984186086975,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,BUY,1877.85,1876.75,-1.1,0.0,-1.1,1.3880954574936358e-168,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,SELL,1876.69,1867.53,9.16,0.0,9.16,0.0,0.9976349351084767,0.9976349351084767,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251002,20251002,SELL,1867.76,1859.8,7.96,0.0,7.96,0.0,0.9999999731311963,0.9999999731311963,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1861.49,1861.49,-0.0,0.0,-0.0,0.0,5.325404412746334e-05,0.9505309862249718,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1861.09,1856.9,4.19,0.0,4.19,0.0,4.0822203676569074e-06,0.9954849913688931,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1857.19,1850.75,6.44,0.0,6.44,0.0,6.061049941884987e-18,0.9958156319143359,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1853.24,1853.24,-0.0,0.0,-0.0,0.0,0.00039778588229515084,0.9097862945436097,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1853.22,1862.17,-8.95,0.0,-8.95,0.0,1.0109098064288718e-06,0.9952740224013934,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,BUY,1862.06,1868.47,6.41,0.0,6.41,1.2757785338871687e-161,0.0,0.999999999588681,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1868.49,1860.69,7.8,0.0,7.8,0.0,3.4972201004714006e-26,0.9999999396619632,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251003,20251003,SELL,1860.28,1859.51,0.77,0.0,0.77,0.0,0.014771458490079936,0.9722111065747351,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,BUY,1886.65,1886.65,0.0,0.0,0.0,0.9340364418320892,0.0,0.9340364418320892,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,BUY,1886.7,1892.16,5.46,0.0,5.46,0.9996464265686058,0.0,0.9996464265686058,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,BUY,1909.37,1894.9,-14.47,0.0,-14.47,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,SELL,1897.02,1897.02,-0.0,0.0,-0.0,0.0,0.005338086697060022,0.9937559511729318,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,BUY,1897.29,1900.41,3.12,0.0,3.12,0.9345755958633994,0.0,0.9345755958633994,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,SELL,1899.5,1914.7,-15.2,0.0,-15.2,0.0,1.3984971759796745e-58,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251006,20251006,SELL,1915.12,1918.97,-3.85,0.0,-3.85,0.0,1.6407143596171193e-26,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251007,20251007,SELL,1924.01,1924.01,-0.0,0.0,-0.0,0.0,2.845079546423703e-26,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251007,20251007,BUY,1920.68,1922.86,2.18,0.0,2.18,4.8057198165457694e-52,0.0,0.9999999119673969,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251007,20251007,SELL,1923.11,1918.92,4.19,0.0,4.19,0.0,1.6943741975944483e-33,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251007,20251007,SELL,1921.24,1921.24,-0.0,0.0,-0.0,0.0,7.334659459218045e-20,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,BUY,1916.8,1916.8,0.0,0.0,0.0,0.18146255403899716,0.0,0.785112651898517,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,BUY,1917.19,1916.67,-0.52,0.0,-0.52,0.09190621003589441,0.0,0.9080671077236522,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,BUY,1922.88,1916.64,-6.24,0.0,-6.24,4.8765768198893e-05,0.0,0.9999430422269178,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,BUY,1919.97,1919.45,-0.52,0.0,-0.52,0.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,SELL,1919.79,1924.99,-5.2,0.0,-5.2,0.0,0.9987010184444381,0.9987010184444381,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251008,20251008,SELL,1924.77,1922.95,1.82,0.0,1.82,0.0,0.9999996616762136,0.9999996616762136,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251009,20251009,SELL,1927.89,1927.89,-0.0,0.0,-0.0,0.0,0.9999999972427531,0.9999999972427531,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251009,20251009,BUY,1939.66,1938.67,-0.99,0.0,-0.99,2.8832006155830503e-160,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251009,20251009,SELL,1938.9,1935.41,3.49,0.0,3.49,0.0,0.998649711999677,0.998649711999677,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251009,20251009,BUY,1937.43,1936.47,-0.96,0.0,-0.96,0.0001909951313252044,0.0,0.9998090048687103,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,BUY,1947.49,1951.65,4.16,0.0,4.16,2.445384152471424e-05,0.0,0.9999755461584564,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,SELL,1950.81,1954.25,-3.44,0.0,-3.44,0.0,0.9989462281035135,0.9989462281035135,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,SELL,1955.94,1955.94,-0.0,0.0,-0.0,0.0,0.9999987041413062,0.9999987041413062,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,BUY,1957.54,1965.49,7.95,0.0,7.95,0.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,SELL,1966.12,1976.18,-10.06,0.0,-10.06,0.0,0.9981657532613468,0.9981657532613468,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251010,20251010,SELL,1975.9,1980.57,-4.67,0.0,-4.67,0.0,0.9999998058524586,0.9999998058524586,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251013,20251013,SELL,1986.22,1986.22,-0.0,0.0,-0.0,0.0,0.9999999998257749,0.9999999998257749,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251013,20251013,BUY,1981.13,1986.88,5.75,0.0,5.75,1.0,0.0,1.0,0.0
trade,30m,30,hmm_tfcompare_30m,VN30F1M,20250901,20251231,,,,,,,,,,,20251013,20251013,SELL,1987.12,1987.36,-0.24,0.0,-0.24,0.0,2.443815758752789e-31,1.0,0.0
