record_type,timeframe,resolution,suite,symbol,period_from,period_to,n_bars,n_trades,win_rate_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,total_return_pct,cagr_pct,expectancy,profit_factor,entry_date,exit_date,side,entry_price,exit_price,pnl,commission,net_pnl,p_up,p_down,confidence,mcmc_ms
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2081.59,2078.11,3.48,0.0,3.48,0.0,0.9995054701167745,0.9995054701167745,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2078.19,2079.09,-0.9,0.0,-0.9,0.0,0.9856993912226665,0.9856993912226665,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2078.9,2085.96,-7.06,0.0,-7.06,0.0,0.9981847141027421,0.9981847141027421,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2086.12,2092.17,-6.05,0.0,-6.05,0.0,0.9998637066912518,0.9998637066912518,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2092.08,2078.96,13.12,0.0,13.12,0.0,0.9976738200198392,0.9976738200198392,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2075.77,2075.77,-0.0,0.0,-0.0,0.0,0.9999999967076292,0.9999999967076292,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2075.57,2072.69,2.88,0.0,2.88,0.0,0.9949222883445449,0.9949222883445449,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,BUY,2071.31,2078.59,7.28,0.0,7.28,2.163371200658355e-167,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2078.12,2072.2,5.92,0.0,5.92,0.0,0.9949889192374186,0.9949889192374186,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2071.13,2073.63,-2.5,0.0,-2.5,0.0,0.998727251525512,0.998727251525512,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2073.24,2064.63,8.61,0.0,8.61,0.0,0.9978331485268643,0.9978331485268643,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2064.49,2069.91,-5.42,0.0,-5.42,0.0,0.9999999999992895,0.9999999999992895,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2072.55,2062.32,10.23,0.0,10.23,0.0,0.99982091944233,0.99982091944233,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260114,20260114,SELL,2072.34,2067.1,5.24,0.0,5.24,0.0,1.814199486181698e-06,0.9806346158368179,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2061.3,2058.86,2.44,0.0,2.44,0.0,0.000945521438911734,0.9619114845089214,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2059.73,2055.83,3.9,0.0,3.9,0.0,0.0037634518237477034,0.9414782316789028,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2055.73,2040.66,15.07,0.0,15.07,0.0,0.0031094898985824467,0.9397256906465598,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2040.16,2038.39,1.77,0.0,1.77,0.0,1.3185810609243146e-18,0.9999999438706213,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2037.99,2035.5,2.49,0.0,2.49,0.0,0.003840367347036161,0.9232958665859488,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2035.51,2037.6,-2.09,0.0,-2.09,0.0,0.004131215255913958,0.9358560101843204,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2026.64,2026.64,-0.0,0.0,-0.0,0.0,0.0018243195587471742,0.9141226098253368,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,BUY,2031.86,2031.06,-0.8,0.0,-0.8,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2038.77,2039.79,-1.02,0.0,-1.02,0.0,5.0871009664054566e-08,0.9937492068165233,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2040.82,2040.82,-0.0,0.0,-0.0,0.0,3.842762755655768e-05,0.9998337706828248,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260115,20260115,SELL,2043.53,2047.48,-3.95,0.0,-3.95,0.0,0.008724560786023879,0.9912754392139692,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,BUY,2058.64,2064.9,6.26,0.0,6.26,7.915132566231466e-50,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2064.9,2066.97,-2.07,0.0,-2.07,0.0,0.001035042262753398,0.9989649577357935,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2095.16,2093.73,1.43,0.0,1.43,0.0,0.0010856043426119765,0.9989126961766965,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,BUY,2094.1,2090.63,-3.47,0.0,-3.47,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2090.8,2085.39,5.41,0.0,5.41,0.0,1.3650832557554472e-09,0.9228523246970096,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2084.97,2087.16,-2.19,0.0,-2.19,0.0,4.5553879871570604e-07,0.9969506444420116,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2087.34,2079.12,8.22,0.0,8.22,0.0,1.417127495921448e-05,0.9857042296842149,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260116,20260116,SELL,2085.26,2080.35,4.91,0.0,4.91,0.0,1.590876824212414e-08,0.9993732969175545,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,BUY,2093.45,2099.07,5.62,0.0,5.62,1.1344180992024702e-32,0.0,0.9999999076934827,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,BUY,2099.0,2101.49,2.49,0.0,2.49,0.08907387277616638,0.0,0.9109261264004255,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2101.59,2099.37,2.22,0.0,2.22,0.0,0.00042637295236448854,0.8705332667484456,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2099.25,2101.53,-2.28,0.0,-2.28,0.0,0.002200294982176124,0.9605812199900328,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2101.23,2096.03,5.2,0.0,5.2,0.0,0.0046020327045470065,0.9912163658362356,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2095.86,2097.17,-1.31,0.0,-1.31,0.0,1.0424060616422835e-05,0.9956421457988722,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2096.77,2093.38,3.39,0.0,3.39,0.0,0.004768217394416395,0.9881712425078601,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2083.51,2083.51,-0.0,0.0,-0.0,0.0,0.0005141998573271037,0.9882103198983011,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2082.94,2087.75,-4.81,0.0,-4.81,0.0,0.014909151712082533,0.9353914863165026,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,BUY,2080.79,2082.77,1.98,0.0,1.98,1.7529829980560963e-07,0.0,0.9999977956329782,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,BUY,2082.67,2083.44,0.77,0.0,0.77,0.0170656041924052,0.0,0.9821115748884035,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2083.65,2088.55,-4.9,0.0,-4.9,0.0,0.9814038577528186,0.9814038577528186,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2088.36,2094.27,-5.91,0.0,-5.91,0.0,0.983101286927915,0.983101286927915,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2094.45,2085.17,9.28,0.0,9.28,0.0,0.012207131412735711,0.8312134892047743,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260119,20260119,SELL,2095.6,2094.24,1.36,0.0,1.36,0.0,1.4248784521225808e-05,0.9895121518046407,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2098.97,2095.71,3.26,0.0,3.26,0.0,0.03127166823548673,0.960223711071769,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2095.57,2091.59,3.98,0.0,3.98,0.0,0.00043830205375552266,0.8935259665512988,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2092.5,2091.43,1.07,0.0,1.07,0.0,1.3765485567934735e-05,0.7978645991968232,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2092.1,2095.74,-3.64,0.0,-3.64,0.0,0.9999882986068026,0.9999882986068026,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2095.93,2095.66,0.27,0.0,0.27,0.0,0.9974424528396494,0.9974424528396494,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2095.81,2087.34,8.47,0.0,8.47,0.0,0.9970892192247409,0.9970892192247409,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2087.01,2084.65,2.36,0.0,2.36,0.0,0.999999999446942,0.999999999446942,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2084.72,2083.67,1.05,0.0,1.05,0.0,0.9983739013356256,0.9983739013356256,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2091.05,2091.05,-0.0,0.0,-0.0,0.0,0.9996252690534341,0.9996252690534341,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2090.4,2092.12,-1.72,0.0,-1.72,0.0,0.9981347497878047,0.9981347497878047,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,BUY,2091.53,2097.07,5.54,0.0,5.54,1.1443498646119314e-167,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2096.84,2107.9,-11.06,0.0,-11.06,0.0,0.9991217980968191,0.9991217980968191,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2107.59,2102.91,4.68,0.0,4.68,0.0,0.9999999235896013,0.9999999235896013,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2102.38,2091.92,10.46,0.0,10.46,0.0,7.806025559637304e-13,0.945061371739667,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2091.82,2083.75,8.07,0.0,8.07,0.0,7.305311287248485e-11,0.9991273534190712,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2083.13,2079.13,4.0,0.0,4.0,0.0,5.126355064467726e-07,0.9992324577548056,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260120,20260120,SELL,2084.36,2085.61,-1.25,0.0,-1.25,0.0,0.001764442219594419,0.9979555722559923,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,BUY,2069.82,2073.54,3.72,0.0,3.72,2.1316976070488042e-27,0.0,0.9999999999997726,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2073.24,2063.37,9.87,0.0,9.87,0.0,0.9999189133307516,0.9999189133307516,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2063.83,2071.33,-7.5,0.0,-7.5,0.0,0.999620741835512,0.999620741835512,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2070.93,2078.99,-8.06,0.0,-8.06,0.0,0.98523404707559,0.98523404707559,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2078.44,2074.99,3.45,0.0,3.45,0.0,0.9929023809717947,0.9929023809717947,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2074.78,2079.06,-4.28,0.0,-4.28,0.0,0.9966501307075144,0.9966501307075144,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2079.71,2086.08,-6.37,0.0,-6.37,0.0,0.002133759347754923,0.9897847610082341,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2085.77,2083.5,2.27,0.0,2.27,0.0,0.005772870485329966,0.9887806745459565,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2076.12,2076.12,-0.0,0.0,-0.0,0.0,0.000629934819647674,0.9972797713625123,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2075.52,2073.98,1.54,0.0,1.54,0.0,0.0029712995160550847,0.9962356857304214,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,BUY,2073.95,2071.16,-2.79,0.0,-2.79,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2064.59,2076.5,-11.91,0.0,-11.91,0.0,2.1836049445298258e-14,0.9985599405294281,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2075.63,2079.87,-4.24,0.0,-4.24,0.0,0.007193460582979124,0.8194474517932718,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2080.3,2073.64,6.66,0.0,6.66,0.0,0.0011256662636844625,0.9475977776955237,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260121,20260121,SELL,2079.77,2080.38,-0.61,0.0,-0.61,0.0,0.0006098167484314722,0.9980589756635252,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,BUY,2086.17,2088.23,2.06,0.0,2.06,4.798701359808518e-09,0.0,0.9999998694372408,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2086.3,2087.18,-0.88,0.0,-0.88,0.0,0.00037119204918514327,0.9695726533204367,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2087.33,2094.12,-6.79,0.0,-6.79,0.0,0.002934510176263115,0.9965471150531882,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2094.05,2087.42,6.63,0.0,6.63,0.0,0.9997166547233154,0.9997166547233154,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2088.18,2088.41,-0.23,0.0,-0.23,0.0,0.9999125442214425,0.9999125442214425,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2088.21,2088.4,-0.19,0.0,-0.19,0.0,0.9979721880113573,0.9979721880113573,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2088.74,2090.07,-1.33,0.0,-1.33,0.0,0.9974567641680839,0.9974567641680839,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2088.99,2088.99,-0.0,0.0,-0.0,0.0,0.9962663005438168,0.9962663005438168,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2089.1,2086.0,3.1,0.0,3.1,0.0,0.9959457744839102,0.9959457744839102,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,BUY,2086.0,2083.29,-2.71,0.0,-2.71,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2082.83,2084.24,-1.41,0.0,-1.41,0.0,0.9978453422643883,0.9978453422643883,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2084.41,2088.08,-3.67,0.0,-3.67,0.0,0.9926222826303369,0.9926222826303369,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2088.71,2086.33,2.38,0.0,2.38,0.0,0.9956825612503347,0.9956825612503347,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2086.91,2078.15,8.76,0.0,8.76,0.0,0.00011661462513910582,0.9902505222345475,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2078.51,2074.97,3.54,0.0,3.54,0.0,4.381476139724211e-09,0.9998072248200912,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260122,20260122,SELL,2079.23,2082.35,-3.12,0.0,-3.12,0.0,0.00010439139150311744,0.9998829585166231,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,BUY,2092.66,2095.49,2.83,0.0,2.83,8.082400501411463e-08,0.0,0.9999999190576749,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2095.09,2094.6,0.49,0.0,0.49,0.0,0.9996422884867564,0.9996422884867564,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2094.56,2088.01,6.55,0.0,6.55,0.0,0.9969318644597276,0.9969318644597276,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2087.91,2087.86,0.05,0.0,0.05,0.0,0.9999988035085944,0.9999988035085944,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2087.76,2085.06,2.7,0.0,2.7,0.0,0.9992771643843088,0.9992771643843088,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2085.51,2087.32,-1.81,0.0,-1.81,0.0,0.999181113555962,0.999181113555962,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2087.38,2085.0,2.38,0.0,2.38,0.0,0.9810887471480839,0.9810887471480839,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2083.11,2083.11,-0.0,0.0,-0.0,0.0,0.9993924275118873,0.9993924275118873,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2082.57,2090.28,-7.71,0.0,-7.71,0.0,0.9984091409386133,0.9984091409386133,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2083.97,2079.0,4.97,0.0,4.97,0.0,0.9828620089984548,0.9828620089984548,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2078.6,2084.08,-5.48,0.0,-5.48,0.0,0.9984587267810862,0.9984587267810862,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2084.05,2077.15,6.9,0.0,6.9,0.0,0.9994544848480222,0.9994544848480222,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260123,20260123,SELL,2082.96,2077.76,5.2,0.0,5.2,0.0,0.9996986429910021,0.9996986429910021,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,BUY,2079.79,2069.08,-10.71,0.0,-10.71,0.7845207046490457,0.0,0.7845207046490457,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2069.04,2068.31,0.73,0.0,0.73,0.0,0.9999985505669132,0.9999985505669132,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2068.16,2064.64,3.52,0.0,3.52,0.0,0.9972032369350791,0.9972032369350791,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2064.84,2058.1,6.74,0.0,6.74,0.0,0.9989124868347227,0.9989124868347227,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2057.66,2055.07,2.59,0.0,2.59,0.0,0.9999332720089708,0.9999332720089708,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2055.4,2058.11,-2.71,0.0,-2.71,0.0,0.9829831100508271,0.9829831100508271,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2058.37,2051.58,6.79,0.0,6.79,0.0,0.9096262064392748,0.9096262064392748,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2051.57,2053.89,-2.32,0.0,-2.32,0.0,0.9966019404180928,0.9966019404180928,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2053.19,2053.19,-0.0,0.0,-0.0,0.0,0.9330528304358492,0.9330528304358492,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2053.41,2046.04,7.37,0.0,7.37,0.0,0.9850347008409349,0.9850347008409349,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2046.36,2041.55,4.81,0.0,4.81,0.0,5.6018897856374316e-05,0.9999439811021602,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2040.99,2036.86,4.13,0.0,4.13,0.0,7.465642732892088e-05,0.7526989701784886,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2036.57,2042.7,-6.13,0.0,-6.13,0.0,6.262138236882949e-05,0.7956485079108151,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260126,20260126,SELL,2026.32,2036.28,-9.96,0.0,-9.96,0.0,4.650673037121386e-21,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,BUY,2034.0,2028.06,-5.94,0.0,-5.94,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2028.89,2029.06,-0.17,0.0,-0.17,0.0,0.010607090995649273,0.9582501767487668,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2028.86,2029.79,-0.93,0.0,-0.93,0.0,0.011174573500158986,0.9884305981983412,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2029.92,2033.42,-3.5,0.0,-3.5,0.0,0.008227512889028621,0.9897974598219791,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2033.62,2031.59,2.03,0.0,2.03,0.0,0.007893396237403654,0.971168090256729,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2031.87,2027.79,4.08,0.0,4.08,0.0,0.03955460133246309,0.9604232098011518,0.0
